dataset,g,k,m,C,iters,acc sample 1,acc sample 2,acc sample 3,acc sample 4,acc sample 5,mean acc,lower acc,upper acc,auc sample 1,auc sample 2,auc sample 3,auc sample 4,auc sample 5,mean auc,lower auc,upper auc,stdev sample 1,stdev sample 2,stdev sample 3,stdev sample 4,stdev sample 5,mean stdev,lower stdev,upper stdev
Pbde,5,4,1,0.001,1,0.7550909090909091,0.7545454545454545,0.7550909090909091,0.7545454545454545,0.7543636363636363,0.7547272727272727,0.7543049198844753,0.75514962557007,0.8313955702479339,0.8322315371900826,0.8313958347107437,0.8322315371900826,0.8316068760330577,0.8317722710743801,0.8312408105626966,0.8323037315860636,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923
Pbde,5,4,1,0.001,2,0.759090909090909,0.7558181818181818,0.7572727272727273,0.7567272727272727,0.759090909090909,0.7575999999999998,0.7557911235129285,0.7594088764870711,0.8342698842975207,0.833091173553719,0.8344149421487603,0.8343468429752066,0.8342206942148761,0.8340687074380165,0.8333839935019709,0.8347534213740622,71.70542945117481,27.1135507018557,71.76018356836289,71.71065079545517,71.71204415956403,62.800371735282525,38.029731588211064,87.57101188235399
Pbde,5,4,1,0.001,4,0.7578181818181818,0.7578181818181818,0.7578181818181818,0.758,0.7583636363636364,0.7579636363636364,0.757669285130053,0.7582579875972197,0.8343406280991735,0.8343407603305785,0.8343406280991735,0.8355732892561983,0.8342995041322314,0.8345789619834709,0.8338884333701138,0.8352694905968281,36.81509606723041,19.37664147891168,19.37664147891168,25.18352168551233,24.696918322477085,25.089763806608637,16.245880291680503,33.93364732153677
Pbde,5,4,1,0.001,5,0.7583636363636364,0.7583636363636364,0.7583636363636364,0.7583636363636364,0.7583636363636364,0.7583636363636364,0.7583636363636364,0.7583636363636364,0.8348527603305784,0.8348527603305784,0.8348527603305784,0.8348527603305784,0.8348527603305784,0.8348527603305784,0.8348527603305784,0.8348527603305784,14.714989426544767,22.098531539199012,14.72488377756929,22.08739746341528,14.714989426544767,17.66815832665462,12.652728701742,22.68358795156724
