dataset,g,k,m,C,iters,acc sample 1,acc sample 2,acc sample 3,acc sample 4,acc sample 5,mean acc,lower acc,upper acc,auc sample 1,auc sample 2,auc sample 3,auc sample 4,auc sample 5,mean auc,lower auc,upper auc,stdev sample 1,stdev sample 2,stdev sample 3,stdev sample 4,stdev sample 5,mean stdev,lower stdev,upper stdev
3.19,9,7,2,0.001,1,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.6218521527213646,0.5064987814784727,0.6422188696762212,0.3714169664616456,0.4320529186491818,0.5148079377973771,0.3689845376181641,0.6606313379765901,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923
3.19,9,7,2,0.001,2,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.49640246025298834,0.43785540211210394,0.5070210049901358,0.516769177207845,0.9254961123360799,0.5767088313798305,0.33163260957711377,0.8217850531825472,0.09060794595100603,0.09683488255836693,0.07950456823913632,0.08179473665485765,0.09134698625775457,0.0880178239322243,0.07909132807650408,0.09694431978794453
3.19,9,7,2,0.001,4,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.6085644655912731,0.6131484275269815,0.6605547174190554,0.7243820355111988,0.502611117558315,0.6218521527213647,0.5208242484779052,0.7228800569648243,0.04242364434260778,0.05268430285845025,0.05151514838292577,0.06178669952975564,0.04046853494709247,0.049775666012166375,0.03908678858029609,0.06046454344403666
3.19,9,7,2,0.001,6,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.5705581989091331,0.47116165718927694,0.4124405245445051,0.9632122548450738,0.9727283277242659,0.678020192642451,0.34193355335689624,1.0141068319280055,0.020919055596681054,0.02350335250916166,0.028663245773048858,0.027772042725886664,0.023580536762375058,0.024887646673430658,0.020866619326647694,0.02890867402021362
3.19,9,7,2,0.001,8,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.5579668097945921,0.6486016014854357,0.7164906580016247,0.9576418707206684,0.9958222119066961,0.7753046303818033,0.5359633528042882,1.0146459079593184,0.017887852913881397,0.018011706000142753,0.0159060464438037,0.023010034883824526,0.013844485302500043,0.01773202510883048,0.013502748440468886,0.021961301777192077
3.19,9,7,2,0.001,10,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.3566786584658233,0.3637576882905883,0.8824416850411977,0.7708019032145758,0.5362655216432632,0.5819890913310897,0.2865862787794014,0.877391903882778,0.02365074211416391,0.014871543548726341,0.017460068463441895,0.018291537900507967,0.019893536272851498,0.018833485659938323,0.014800149173148168,0.02286682214672848
3.19,9,7,2,0.001,15,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.9921086224904259,0.6786004409887432,0.6226064755715446,0.5166531275385866,0.9946617152141116,0.7609260763606824,0.4877199177709723,1.0341322349503925,0.01066174790899178,0.017817328688276658,0.01060752733246213,0.011846695835963705,0.008751471936262295,0.011936954340391314,0.007629982971999347,0.01624392570878328
3.19,9,7,2,0.001,20,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.5241963560403853,0.5775792038992689,0.993965417198561,0.9901357781130323,0.5092259487060462,0.7190205407914586,0.4079384558729796,1.0301026257099375,0.006722041003611241,0.008369574590292118,0.006668948650741186,0.00769970611811829,0.006315549697357639,0.007155164012024094,0.0060978755844179515,0.008212452439630237
3.19,9,7,2,0.001,25,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.5432285017987699,0.988975281420448,0.9895555297667402,0.9915283741441338,0.975629569455727,0.8977834513171639,0.6515584709173643,1.1440084317169634,0.005626783686272224,0.01042577590961013,0.006993687278239133,0.005573357084408386,0.006107902424276177,0.0069455012765612095,0.0044284121426413844,0.009462590410481034
3.19,9,7,2,0.001,30,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.9909481257978414,0.9742369734246258,0.6035743298131601,0.9893234304282232,0.9882789834048972,0.9092723685737495,0.6969216518950032,1.1216230852524958,0.004032364995895338,0.0042724575151710815,0.006496661363985159,0.005791967486812172,0.00503831981679665,0.00512635423573208,0.0038458011734190025,0.006406907298045158
3.19,9,7,2,0.001,35,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.9886271324126725,0.9879308343971219,0.9893234304282233,0.9886271324126726,0.9889752814204479,0.9886967622142278,0.9880555812929122,0.9893379431355434,0.004902256842555129,0.0073746516569064965,0.004645368355208768,0.003787751314682246,0.004657294012947732,0.005073464436460074,0.0033921329783218354,0.006754795894598313
3.19,9,7,2,0.001,36,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.994345718901454,0.9883950330741558,0.9883950330741558,0.9883950330741558,0.9883950330741558,0.9883950330741558,0.9883950330741558,0.9883950330741558,0.9883950330741558,0.004844028091989,0.003452022469929869,0.003452432188924082,0.004746608972184089,0.0034559039417292716,0.003990199132951263,0.003076609777373671,0.004903788488528855
