dataset,g,k,m,C,iters,acc sample 1,acc sample 2,acc sample 3,acc sample 4,acc sample 5,mean acc,lower acc,upper acc,auc sample 1,auc sample 2,auc sample 3,auc sample 4,auc sample 5,mean auc,lower auc,upper auc,stdev sample 1,stdev sample 2,stdev sample 3,stdev sample 4,stdev sample 5,mean stdev,lower stdev,upper stdev
2.41,10,4,6,100.0,1,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.8235779060181369,0.7251992305578455,0.649629018961253,0.8367683429513603,0.8367683429513603,0.7743885682879912,0.6701579205729545,0.8786192160030278,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923
2.41,10,4,6,100.0,2,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.914674361088211,0.6437208024182468,0.6808189062929377,0.8248145094806264,0.8330585325638912,0.7794174223687825,0.6387089707699325,0.9201258739676326,0.4046497127625901,0.048944123618911095,0.42663897047449195,0.4204214951432728,0.42515517267019953,0.3451618949338931,0.13926905407138182,0.5510547357964044
2.41,10,4,6,100.0,4,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.8081890629293762,0.7993954383072274,0.7103599890079693,0.8286617202528167,0.7519923055784556,0.779719703215169,0.7202605299416285,0.8391788764887096,0.17055402799578398,0.1660703782495112,0.16345182800498814,0.16536320515537475,0.16781845164587608,0.16665157821030682,0.163318293809273,0.16998486261134063
2.41,10,4,6,100.0,6,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.8766144545204726,0.8943391041494916,0.8404781533388292,0.8709810387469085,0.8929651003022809,0.8750755702115965,0.8479626658723067,0.9021884745508864,0.11462044781177695,0.10902860716762633,0.10479868342185107,0.10531764126321826,0.10621076118643727,0.10799522817018196,0.10296943688347553,0.1130210194568884
2.41,10,4,6,100.0,8,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.8727672437482825,0.8565539983511954,0.8360813410277549,0.8154712833195933,0.9546578730420446,0.8671063478977741,0.8007109899651025,0.9335017058304457,0.07646754363800737,0.07828987608651852,0.07933718825125825,0.08108319660612837,0.08513171294495939,0.08006190350537437,0.07597521003370503,0.08414859697704372
2.41,10,4,6,100.0,10,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.8653476229733443,0.8572410002748008,0.9013465237702665,0.9322616103325089,0.8561417971970322,0.8824677109095905,0.8410140741463304,0.9239213476728506,0.06060204627005801,0.06186350495108952,0.0626241327818702,0.06030275079621713,0.0602358766938586,0.06112566229861869,0.059803873052812234,0.062447451544425145
2.41,10,4,6,100.0,15,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9399560318768893,0.8746908491343776,0.8691948337455345,0.8485847760373728,0.898873316845287,0.8862599615278922,0.8428600868286877,0.9296598362270967,0.04138525932353395,0.03956723214924283,0.04084693374173301,0.038076511626448595,0.040542788205947054,0.04008374500938109,0.03846685143390821,0.04170063858485397
2.41,10,4,6,100.0,20,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.8885682879912062,0.9194833745534489,0.864660621049739,0.9373454245671887,0.909315746084089,0.9038746908491344,0.8689446536051464,0.9388047280931224,0.030663932471139417,0.030449769145937448,0.030380655711146495,0.03132609490504745,0.03015950479338306,0.030595991405330775,0.03004211388999529,0.03114986892066626
2.41,10,4,6,100.0,25,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9278647980214344,0.8996977191536136,0.9319868095630669,0.8264633140972795,0.8991481176147292,0.8970321516900247,0.844484586588586,0.9495797167914634,0.02316195362932191,0.023290135110719423,0.02568668112746278,0.023764852377750143,0.023578232402601058,0.023896370929571063,0.022619415865952505,0.02517332599318962
2.41,10,4,6,100.0,30,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9950779327317474,0.9332234130255564,0.8924154987633967,0.9106897499312998,0.8944765045342127,0.9160483649354219,0.9093707062379774,0.8885510801284315,0.9301903323475234,0.01977973473392111,0.01999125148347211,0.019936639140800537,0.020107205383158393,0.019924909867248843,0.0199479481217202,0.019800780221071172,0.020095116022369228
