dataset,g,k,m,C,iters,acc sample 1,acc sample 2,acc sample 3,acc sample 4,acc sample 5,mean acc,lower acc,upper acc,auc sample 1,auc sample 2,auc sample 3,auc sample 4,auc sample 5,mean auc,lower auc,upper auc,stdev sample 1,stdev sample 2,stdev sample 3,stdev sample 4,stdev sample 5,mean stdev,lower stdev,upper stdev
RAD21,14,6,8,100.0,250,0.9125,0.916,0.9115,0.916,0.9155,0.9143000000000001,0.9116441738778129,0.9169558261221873,0.9743870000000001,0.9740300000000001,0.97393,0.974176,0.973671,0.9740388,0.9737060555929757,0.9743715444070242,0.0069034715687326925,0.0068021967529491995,0.007471351173404375,0.006713581122459027,0.0067357828663834425,0.0069252766967857465,0.006535314925728481,0.007315238467843012
RAD21,14,6,8,100.0,270,0.915,0.913,0.9135,0.916,0.914,0.9143000000000001,0.9128048385530549,0.9157951614469453,0.974413,0.973993,0.9741730000000001,0.9743799999999999,0.9742479999999999,0.9742414,0.9740307913112286,0.9744520086887715,0.005958733088335917,0.006499429674016746,0.005924270748198199,0.00609860530872288,0.006955776110880582,0.006287362986030864,0.005743572474621712,0.006831153497440016
RAD21,14,6,8,100.0,290,0.9145,0.915,0.913,0.916,0.9155,0.9148,0.9133707374045065,0.9162292625954934,0.9739499999999999,0.9742030000000002,0.9740239999999998,0.974266,0.973964,0.9740814,0.9739023169232189,0.974260483076781,0.005474651601380205,0.005836360695868227,0.005579163232537007,0.005895987416766978,0.005556775995373816,0.005668587788385246,0.0054379855004018825,0.00589919007636861
RAD21,14,6,8,100.0,310,0.9145,0.917,0.915,0.9145,0.914,0.915,0.9135440199036049,0.9164559800963952,0.974071,0.974614,0.9740690000000001,0.9743930000000001,0.9745410000000001,0.9743376000000001,0.9740185749797132,0.974656625020287,0.005319400745232906,0.005395141554639369,0.00520347502480085,0.005455133863817263,0.005263608924281677,0.005327352022554413,0.005202573230045718,0.005452130815063108
RAD21,14,6,8,100.0,330,0.911,0.9145,0.9165,0.915,0.914,0.9141999999999999,0.9116934989229856,0.9167065010770142,0.9733179999999999,0.973876,0.9746410000000001,0.9740090000000001,0.9741489999999999,0.9739986,0.9734051764419512,0.9745920235580489,0.005058053028261488,0.005095776562458449,0.0049846789147966015,0.005171395476508509,0.005255315193537516,0.005113043835112513,0.004983639817018658,0.005242447853206368
RAD21,14,6,8,100.0,350,0.914,0.9115,0.918,0.915,0.9145,0.9146000000000001,0.9117079622317367,0.9174920377682635,0.9742500000000001,0.974156,0.9748570000000001,0.973634,0.974029,0.9741852000000002,0.9736352862334288,0.9747351137665716,0.005002708608083318,0.004672461829299184,0.004733671838555463,0.0046273897631741705,0.004897519866674332,0.004786750381157294,0.004590246661367993,0.004983254100946596
RAD21,14,6,8,100.0,370,0.917,0.912,0.913,0.915,0.9165,0.9147000000000001,0.9120081365976622,0.9173918634023379,0.9744769999999999,0.973436,0.974051,0.9742479999999999,0.9740359999999999,0.9740496000000001,0.9735692167431326,0.9745299832568676,0.004496498278654644,0.004296910522572826,0.004559374593929871,0.004336098880675844,0.004553960032530203,0.0044485684616726775,0.004294817331184977,0.004602319592160378
RAD21,14,6,8,100.0,390,0.9145,0.917,0.9145,0.917,0.915,0.9156000000000001,0.913993016214634,0.9172069837853661,0.9737680000000002,0.9741639999999999,0.9737979999999999,0.9741889999999999,0.9744900000000001,0.9740818000000001,0.9737072942950984,0.9744563057049018,0.005125539445134903,0.004682583145473337,0.004146441768219048,0.004208825785305856,0.004522423363434005,0.00453716270151343,0.0040451677276016375,0.005029157675425222
RAD21,14,6,8,100.0,410,0.9165,0.9145,0.9125,0.9145,0.9145,0.9145,0.9127440219338299,0.9162559780661701,0.974334,0.973464,0.973517,0.974118,0.974338,0.9739542,0.9734166079531366,0.9744917920468634,0.004120729554267315,0.004026124821204681,0.004077638265804612,0.00466136839227294,0.0040835135003073056,0.004193874906771371,0.003866695212464082,0.00452105460107866
RAD21,14,6,8,100.0,430,0.917,0.9145,0.916,0.914,0.9155,0.9154,0.9139177839174667,0.9168822160825333,0.974319,0.973779,0.974596,0.974043,0.9741799999999999,0.9741833999999999,0.9738047997673721,0.9745620002326277,0.00401011266654576,0.004021232272405115,0.004342424183850372,0.004017200157149494,0.0038289353299101594,0.00404398092197218,0.003813607276695391,0.004274354567248969
RAD21,14,6,8,100.0,450,0.9155,0.916,0.918,0.914,0.916,0.9159,0.9141222077053006,0.9176777922946995,0.974153,0.974474,0.974436,0.9740209999999999,0.973984,0.9742136,0.9739285892886315,0.9744986107113686,0.003869955570286104,0.0037329316702268346,0.0035337789565570705,0.0036288794395577958,0.0042475492289484685,0.003802618973115255,0.0034570581436807546,0.004148179802549755
RAD21,14,6,8,100.0,470,0.914,0.9155,0.915,0.9165,0.9115,0.9145,0.9121359421789901,0.9168640578210099,0.973786,0.974365,0.9739599999999999,0.9745679999999999,0.9744630000000001,0.9742284,0.9738088070293798,0.9746479929706202,0.00401169811263981,0.00345172590786426,0.0036078110930457645,0.003528329637873997,0.003485721986024527,0.0036170573474896715,0.003333721909899911,0.003900392785079432
RAD21,14,6,8,100.0,490,0.9155,0.9165,0.916,0.9155,0.9135,0.9154,0.9139842852230177,0.9168157147769823,0.9743059999999999,0.974153,0.974303,0.9743700000000001,0.9742999999999999,0.9742864000000001,0.974187010245369,0.9743857897546312,0.00332611921675577,0.0033884916893137792,0.0035866602331812232,0.003355208454832612,0.0034145370941155457,0.003414203337639786,0.0032875143731981907,0.0035408923020813815
RAD21,14,6,8,100.0,500,0.9175,0.914,0.915,0.915,0.915,0.9153,0.9136810682152913,0.9169189317847087,0.974765,0.9742279999999999,0.974408,0.97407,0.9745249999999999,0.9743991999999999,0.9740663768349281,0.9747320231650717,0.0033646003716905604,0.0033566803875552244,0.003462829141894414,0.00326044107090359,0.003420612589097991,0.0033730327122283564,0.0032781801796573492,0.0034678852447993635
