dataset,g,k,m,C,iters,acc sample 1,acc sample 2,acc sample 3,acc sample 4,acc sample 5,mean acc,lower acc,upper acc,auc sample 1,auc sample 2,auc sample 3,auc sample 4,auc sample 5,mean auc,lower auc,upper auc,stdev sample 1,stdev sample 2,stdev sample 3,stdev sample 4,stdev sample 5,mean stdev,lower stdev,upper stdev
1.1,8,4,4,0.01,1,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8162184189079054,0.7175020374898126,0.7292176039119804,0.7283007334963325,0.7283007334963325,0.7439079054604727,0.693360387783741,0.7944554231372044,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923
1.1,8,4,4,0.01,2,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.7917685411572942,0.7972697636511817,0.7671149144254279,0.852281988590057,0.8366951915240424,0.8090260798696006,0.7658827994943955,0.8521693602448057,0.5238049946864403,0.5663650239846306,0.08693266136997602,0.6570923609794803,0.5590212840713406,0.47864326501837356,0.19997572038013217,0.757310809656615
1.1,8,4,4,0.01,4,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8216177669111655,0.8174409127954361,0.8591075794621026,0.8049103504482478,0.8201915240423797,0.8246536267318664,0.7993740836450739,0.8499331698186589,0.2387431349500085,0.2657367861559774,0.29121015443806586,0.18528980380893173,0.23910771137712575,0.24401751814602188,0.1951341776314457,0.29290085866059806
1.1,8,4,4,0.01,6,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8121434392828036,0.8995517522412387,0.8499388753056235,0.827118989405053,0.8329258353708231,0.8443357783211084,0.8024899064428233,0.8861816501993935,0.1442851067953413,0.14070521203066425,0.1455089402312919,0.18148488103077431,0.1389526702281485,0.15018736206324407,0.12821667625271002,0.17215804787377811
1.1,8,4,4,0.01,8,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8525876120619396,0.8771393643031785,0.8775468622656887,0.8165240423797882,0.8571719641401793,0.8561939690301548,0.825262320704142,0.8871256173561676,0.1291033705652516,0.13444411882570698,0.09671091518532081,0.11084406217144702,0.10889132134116962,0.1159987576177792,0.09675226840519868,0.1352452468303597
1.1,8,4,4,0.01,10,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.866238793806031,0.8371026894865526,0.843520782396088,0.8581907090464548,0.8356764466177669,0.8481458842705788,0.8314054803941539,0.8648862881470037,0.10241009134588931,0.09489338382069322,0.07883853409848796,0.0801125787234134,0.09585079998767788,0.09042107759523235,0.07749285198471961,0.10334930320574509
1.1,8,4,4,0.01,15,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8434189079054605,0.8537082314588427,0.8264058679706601,0.8552363488182558,0.861960065199674,0.8481458842705786,0.8309518795378892,0.865339889003268,0.06595871659700138,0.06447605499109411,0.07396821077247175,0.05048869834436911,0.0636595912219297,0.06371025438537321,0.053216911366461575,0.07420359740428485
1.1,8,4,4,0.01,20,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8494295028524858,0.8497351263243683,0.8537082314588428,0.8615525672371638,0.8525876120619397,0.85340260798696,0.8473065737053096,0.8594986422686104,0.043046050144736996,0.042819951586406634,0.039733520252997166,0.04798495485516287,0.04190742722629809,0.043098380813120354,0.03933737235194174,0.04685938927429897
1.1,8,4,4,0.01,25,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8450488997555012,0.8495313773431132,0.8475957620211899,0.8439282803585982,0.8609413202933985,0.8494091279543602,0.8409570074465516,0.8578612484621688,0.03506671902977572,0.0301028138505308,0.03727637990145303,0.036533892870013636,0.03324739011709188,0.03444543915377301,0.030876029343481336,0.038014848964064686
1.1,8,4,4,0.01,30,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064777,0.9935222672064776,0.9935222672064775,0.9935222672064777,0.8443357783211084,0.8472901385493072,0.839242053789731,0.8655256723716382,0.8422982885085575,0.8477383863080685,0.8348653102815411,0.860611462334596,0.024350397385019304,0.0307340047951364,0.030882433607469083,0.026897483559223084,0.027769164397915342,0.028126696748952646,0.024709786534013525,0.03154360696389177
