dataset,g,k,m,C,iters,acc sample 1,acc sample 2,acc sample 3,acc sample 4,acc sample 5,mean acc,lower acc,upper acc,auc sample 1,auc sample 2,auc sample 3,auc sample 4,auc sample 5,mean auc,lower auc,upper auc,stdev sample 1,stdev sample 2,stdev sample 3,stdev sample 4,stdev sample 5,mean stdev,lower stdev,upper stdev
CC3-HPRD50,7,3,4,0.001,1,0.4942263279445728,0.5242494226327945,0.5935334872979214,0.5842956120092379,0.5635103926096998,0.5519630484988454,0.4999893192584758,0.603936777739215,0.6363780958872983,0.613883208361736,0.6548966144058168,0.644694387639173,0.6535105657805045,0.6406725744149058,0.6199008958393555,0.6614442529904561,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923
CC3-HPRD50,7,3,4,0.001,2,0.5334872979214781,0.5242494226327945,0.535796766743649,0.48267898383371827,0.4618937644341801,0.507621247113164,0.46619482584790045,0.5490476683784276,0.6373324244489889,0.6137241536014543,0.6414905703249261,0.6503067484662577,0.6260168143603726,0.6337741422404,0.6161299495532726,0.6514183349275273,4.339415517675735,1.006475513496506,19.588640950852948,7.974547426215946,7.8428360433822455,8.150383090324675,-0.5527457122129675,16.85351189286232
CC3-HPRD50,7,3,4,0.001,4,0.5496535796766744,0.5288683602771362,0.5796766743648961,0.5727482678983834,0.45265588914549654,0.5367205542725173,0.47328922676102625,0.6001518817840084,0.6546239491024768,0.6245398773006136,0.658509429675074,0.6465803226539424,0.6431492842535788,0.6454805725971371,0.6290723983313969,0.6618887468628772,10.047865048468136,10.88047151900265,2.2875905931445226,11.284113021238795,5.468716133398527,7.993751263050527,3.0929092121114925,12.89459331398956
CC3-HPRD50,7,3,4,0.001,6,0.5404157043879908,0.5427251732101617,0.5334872979214781,0.5681293302540416,0.5427251732101617,0.5454965357967667,0.5290985664967336,0.5618945050967998,0.6191774596682572,0.6410588502613042,0.6327425585094296,0.6481708702567598,0.6404226312201772,0.6363144739831856,0.6226224041291855,0.6500065438371858,10.399372060716756,8.6787852295577,7.991744367420785,4.343269590557755,1.8038591419328318,6.643406078037165,2.3073531108086174,10.979459045265713
CC3-HPRD50,7,3,4,0.001,8,0.5496535796766744,0.5519630484988453,0.5658198614318707,0.5542725173210161,0.5473441108545035,0.553810623556582,0.5448795830356854,0.5627416640774785,0.6441717791411044,0.6523517382413088,0.6447852760736196,0.6488525335151102,0.636968870711202,0.645426039536469,0.638260508188072,0.6525915708848661,2.285295529177793,4.562964999010119,1.9205926517172482,1.5462072898827415,3.717586694969766,2.8065294329515336,1.2164149506376933,4.396643915265374
CC3-HPRD50,7,3,4,0.001,10,0.5450346420323325,0.5542725173210161,0.5450346420323325,0.5635103926096998,0.5773672055427251,0.5570438799076213,0.5400306204804436,0.574057139334799,0.6424221767780051,0.637673256078164,0.6369461486025902,0.6515791865485118,0.6447398318563963,0.6426721199727334,0.6352884167988242,0.6500558231466427,2.0937379067683333,1.26212750768197,1.0646440003168751,2.819263512948516,2.557004485802214,1.9593554827035817,0.9973021750996336,2.92140879030753
CC3-HPRD50,7,3,4,0.001,15,0.5381062355658198,0.5681293302540416,0.5635103926096998,0.5635103926096998,0.5542725173210161,0.5575057736720554,0.5426606578719076,0.5723508894722033,0.6416723471938196,0.6503976369007043,0.6449443308339015,0.6423085662349466,0.6434446716655305,0.6445535105657805,0.6402131464840353,0.6488938746475257,4.187959713609709,1.2789874006962998,2.0757692279929034,0.9757672909493262,1.1321655565358086,1.9301298379568095,0.27697325230638836,3.5832864236072304
CC3-HPRD50,7,3,4,0.001,20,0.558891454965358,0.5704387990762124,0.5635103926096998,0.5496535796766744,0.5635103926096998,0.5612009237875288,0.5516902226380267,0.570711624937031,0.6474664848897977,0.6476709838673027,0.6433537832310838,0.6385366962054079,0.6454669393319701,0.6444989775051125,0.6398255950847626,0.6491723599254625,0.7104385714537469,1.4519440609980732,0.9079703716684075,2.2081872930083555,1.1077766043329598,1.2772633802923086,0.5470197522279345,2.007507008356683
CC3-HPRD50,7,3,4,0.001,25,0.5681293302540416,0.5750577367205543,0.5612009237875288,0.5681293302540416,0.5612009237875288,0.5667436489607389,0.5595460695125849,0.573941228408893,0.6466030447625539,0.6481708702567598,0.6433765053396956,0.6456487162008634,0.6436037264258123,0.6454805725971371,0.6429606088513027,0.6480005363429715,1.2912244150949297,1.2883014084259887,0.6643440902859266,0.5851627829213993,0.513525635799085,0.8685116665054657,0.38645827980514147,1.35056505320579
CC3-HPRD50,7,3,4,0.001,30,0.5681293302540416,0.5727482678983834,0.5681293302540416,0.5727482678983834,0.5704387990762124,0.5704387990762125,0.5675712147847488,0.5733063833676763,0.6430811179277437,0.6454214951147467,0.6490797546012271,0.6499886389456941,0.6483980913428766,0.6471938195864577,0.6436342542357103,0.6507533849372051,0.5680463789538347,0.36718377299270966,1.238266555434081,1.1470713406906619,0.5743553834111293,0.7789846862964833,0.2971391639941118,1.260830208598855
CC3-HPRD50,7,3,4,0.001,35,0.5704387990762124,0.5704387990762124,0.5704387990762124,0.5704387990762124,0.5704387990762124,0.5704387990762124,0.5704387990762124,0.5704387990762124,0.6457396046353102,0.6457396046353102,0.6457396046353102,0.6457396046353102,0.6457396046353102,0.6457396046353102,0.6457396046353102,0.6457396046353102,0.3280127236250395,0.6988061565858489,0.3924329052617535,0.40336213418327266,0.7443534232669938,0.5133934685845817,0.27389008266551707,0.7528968545036463
