dataset,g,k,m,C,iters,acc sample 1,acc sample 2,acc sample 3,acc sample 4,acc sample 5,mean acc,lower acc,upper acc,auc sample 1,auc sample 2,auc sample 3,auc sample 4,auc sample 5,mean auc,lower auc,upper auc,stdev sample 1,stdev sample 2,stdev sample 3,stdev sample 4,stdev sample 5,mean stdev,lower stdev,upper stdev
EP300_47848,11,6,5,1.0,1,0.893646408839779,0.8867403314917127,0.8867403314917127,0.9074585635359116,0.8839779005524862,0.8917127071823205,0.8799177574814105,0.9035076568832305,0.9450718842526175,0.9353423277677726,0.9347700009157229,0.9411647996092916,0.9426910045480907,0.9398080034186991,0.9341456629391615,0.9454703438982367,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923,3162.2775020544923
EP300_47848,11,6,5,1.0,2,0.8839779005524862,0.8922651933701657,0.9074585635359116,0.8964088397790055,0.9019337016574586,0.8964088397790055,0.8852283716525642,0.9075893079054469,0.9360138579408442,0.9482540215500137,0.9415845059674613,0.9487576691798175,0.9474146088336742,0.9444049326943622,0.9375705650873363,0.9512393003013881,2.614763890928447,3.415153699479392,3.1977618134574985,3.28658005165963,2.8822595819236265,3.079303807489719,2.674849674818471,3.483757940160967
EP300_47848,11,6,5,1.0,4,0.9033149171270718,0.8908839779005525,0.9074585635359116,0.9116022099447514,0.9060773480662984,0.9038674033149171,0.89412049717399,0.9136143094558442,0.9462546930801868,0.9449345258081255,0.9449192637587376,0.9451329324501694,0.9452168737218035,0.9452916577638046,0.9446046786329226,0.9459786368946866,1.3296091736779252,1.1084002857152728,1.2624514194913083,1.168884872430251,1.74773932585842,1.3234170154346354,1.0105787009783493,1.6362553298909215
EP300_47848,11,6,5,1.0,6,0.9088397790055248,0.8922651933701657,0.9088397790055248,0.9033149171270718,0.9074585635359116,0.9041436464088397,0.8954324987405723,0.9128547940771071,0.9503296602667806,0.9504059705137206,0.9518253411068037,0.9494063062788072,0.9470941057965263,0.9498122767925276,0.9476415075941121,0.951983045990943,0.7133208885490998,0.7467890516316528,0.6963110613451874,0.8738540621847318,1.1649142435424829,0.8390378614506309,0.5969188548186122,1.0811568680826495
EP300_47848,11,6,5,1.0,8,0.914364640883978,0.9019337016574586,0.9033149171270718,0.9033149171270718,0.9116022099447514,0.9069060773480663,0.8998766464875919,0.9139355082085406,0.9526418607490613,0.9490552791428831,0.9516116724153719,0.949566557797381,0.955182991972162,0.9516116724153718,0.9485366261733338,0.9546867186574098,0.521859068455116,0.6317074997529776,0.4960975024058985,0.5515727152983706,0.5725536594456196,0.5547580890715964,0.4903246676851313,0.6191915104580615
EP300_47848,11,6,5,1.0,10,0.9033149171270718,0.9088397790055248,0.8977900552486188,0.9046961325966851,0.9074585635359116,0.9044198895027623,0.8990785351580824,0.9097612438474422,0.9473917157595921,0.9507951527731143,0.9486050486859376,0.9508790940447482,0.9541756967125545,0.9503693415951894,0.9471488754829424,0.9535898077074364,0.500631131011462,0.4107522845052702,0.5050073076253804,0.4916370434991442,0.47787216034874924,0.47717998539800116,0.42930566115915947,0.5250543096368429
EP300_47848,11,6,5,1.0,15,0.9074585635359116,0.9088397790055248,0.9074585635359116,0.9171270718232044,0.9060773480662984,0.9093922651933702,0.9038881928282474,0.9148963375584931,0.9536186319098929,0.9509019871188303,0.949299471933091,0.9509325112176065,0.9509782973657703,0.9511461799090382,0.9492169183029859,0.9530754415150904,0.3117368473078923,0.3077309453775281,0.3494852067048886,0.31925863424209106,0.3093522543790041,0.31951277760228086,0.29799824807158304,0.3410273071329787
EP300_47848,11,6,5,1.0,20,0.9060773480662984,0.9005524861878453,0.9116022099447514,0.9060773480662984,0.9129834254143646,0.9074585635359116,0.9012750231872634,0.9136421038845598,0.9507417356002565,0.9498260126369769,0.9544885687250083,0.9500091572296329,0.9529699948109032,0.9516070938005555,0.9490749748664477,0.9541392127346634,0.2330402661796874,0.23455001162136563,0.2408604255209179,0.2099005434684885,0.21699102016661426,0.22706845339141474,0.21090121392208275,0.24323569286074673
EP300_47848,11,6,5,1.0,25,0.9088397790055248,0.9102209944751382,0.9116022099447514,0.9033149171270718,0.9046961325966851,0.9077348066298343,0.9032956249023039,0.9121739883573647,0.9534125942431549,0.9533897011690728,0.9522068923415037,0.9542367449101065,0.9508333078965844,0.9528158481120844,0.9511726178286974,0.9544590783954714,0.21243478547194508,0.18526931057340576,0.1589100270871091,0.1584621031141898,0.19506808125179723,0.1820288614996894,0.15294293481804222,0.21111478818133655
EP300_47848,11,6,5,1.0,30,0.9102209944751382,0.9102209944751382,0.9074585635359116,0.9074585635359116,0.9129834254143646,0.9096685082872928,0.9067987551555703,0.9125382614190154,0.953443118341931,0.9511919660572022,0.9525197643539575,0.9529165776380453,0.9537407283049968,0.9527624309392266,0.9515255239751945,0.9539993379032587,0.15897577492975845,0.17154088049568647,0.13383084056440622,0.1934895299500783,0.13620287345844892,0.15880797987967568,0.12776753995066215,0.18984841980868922
EP300_47848,11,6,5,1.0,35,0.9033149171270718,0.9046961325966851,0.914364640883978,0.9116022099447514,0.9129834254143646,0.9093922651933702,0.9031377832463262,0.9156467471404143,0.9521916302921156,0.9514437898721041,0.95155062421782,0.9514132657733281,0.9527792191935532,0.9518757058697844,0.9511353198064082,0.9526160919331607,0.1123773604553156,0.13217176494197083,0.12650535189282375,0.11601048589633216,0.1295822993228808,0.12332945250186463,0.11256045061024376,0.1340984543934855
